activity_id,activity_name,designation,fullName,name,parkCode,states,url
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Park,Grand Teton National Park,Grand Teton,grte,WY,https://www.nps.gov/grte/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Military Park,Guilford Courthouse National Military Park,Guilford Courthouse,guco,NC,https://www.nps.gov/guco/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Seashore,Gulf Islands National Seashore,Gulf Islands,guis,"FL,MS",https://www.nps.gov/guis/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Park,Guadalupe Mountains National Park,Guadalupe Mountains,gumo,TX,https://www.nps.gov/gumo/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Monument,George Washington Carver National Monument,George Washington Carver,gwca,MO,https://www.nps.gov/gwca/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Historical Park,Harpers Ferry National Historical Park,Harpers Ferry,hafe,"WV,VA,MD",https://www.nps.gov/hafe/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Monument,Hagerman Fossil Beds National Monument,Hagerman Fossil Beds,hafo,ID,https://www.nps.gov/hafo/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Memorial,Hamilton Grange National Memorial,Hamilton Grange,hagr,NY,https://www.nps.gov/hagr/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Park,Haleakalā National Park,Haleakalā,hale,HI,https://www.nps.gov/hale/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Historic Site,Hampton National Historic Site,Hampton,hamp,MD,https://www.nps.gov/hamp/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Historical Park,Harriet Tubman Underground Railroad National Historical Park,Harriet Tubman Underground Railroad,hatu,MD,https://www.nps.gov/hatu/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Park,Hawaiʻi Volcanoes National Park,Hawaiʻi Volcanoes,havo,HI,https://www.nps.gov/havo/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Historic Site,Herbert Hoover National Historic Site,Herbert Hoover,heho,IA,https://www.nps.gov/heho/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Military Park,Horseshoe Bend National Military Park,Horseshoe Bend,hobe,AL,https://www.nps.gov/hobe/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Historical Park,Hopewell Culture National Historical Park,Hopewell Culture,hocu,OH,https://www.nps.gov/hocu/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Historic Site,Home Of Franklin D Roosevelt National Historic Site,Home Of Franklin D Roosevelt,hofr,NY,https://www.nps.gov/hofr/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Historic Site,Hopewell Furnace National Historic Site,Hopewell Furnace,hofu,PA,https://www.nps.gov/hofu/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Historical Park,Homestead National Historical Park,Homestead,home,NE,https://www.nps.gov/home/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Park,Hot Springs National Park,Hot Springs,hosp,AR,https://www.nps.gov/hosp/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Historic Site,Harry S Truman National Historic Site,Harry S Truman,hstr,MO,https://www.nps.gov/hstr/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Historic Site,Hubbell Trading Post National Historic Site,Hubbell Trading Post,hutr,AZ,https://www.nps.gov/hutr/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Geologic Trail,Ice Age Floods National Geologic Trail,Ice Age Floods,iafl,"WA,OR,ID,MT",https://www.nps.gov/iafl/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Historical Park,Independence National Historical Park,Independence,inde,PA,https://www.nps.gov/inde/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Park,Indiana Dunes National Park,Indiana Dunes,indu,IN,https://www.nps.gov/indu/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Park,Isle Royale National Park,Isle Royale,isro,MI,https://www.nps.gov/isro/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Historic Site,James A Garfield National Historic Site,James A Garfield,jaga,OH,https://www.nps.gov/jaga/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,Part of Colonial National Historical Park,Historic Jamestowne Part of Colonial National Historical Park,Historic Jamestowne,jame,VA,https://www.nps.gov/jame/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Historical Park,New Orleans Jazz National Historical Park,New Orleans Jazz,jazz,LA,https://www.nps.gov/jazz/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Monument,Jewel Cave National Monument,Jewel Cave,jeca,SD,https://www.nps.gov/jeca/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Park,Gateway Arch National Park,Gateway Arch,jeff,MO,https://www.nps.gov/jeff/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Historical Park and Preserve,Jean Lafitte National Historical Park and Preserve,Jean Lafitte,jela,LA,https://www.nps.gov/jela/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Historical Park,Jimmy Carter National Historical Park,Jimmy Carter,jica,GA,https://www.nps.gov/jica/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Historic Site,John Fitzgerald Kennedy National Historic Site,John Fitzgerald Kennedy,jofi,MA,https://www.nps.gov/jofi/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Memorial,Johnstown Flood National Memorial,Johnstown Flood,jofl,PA,https://www.nps.gov/jofl/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Historic Site,John Muir National Historic Site,John Muir,jomu,CA,https://www.nps.gov/jomu/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Park,Joshua Tree National Park,Joshua Tree,jotr,CA,https://www.nps.gov/jotr/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Historic Trail,Juan Bautista de Anza National Historic Trail,Juan Bautista de Anza,juba,"AZ,CA",https://www.nps.gov/juba/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Historical Park,Kaloko-Honokōhau National Historical Park,Kaloko-Honokōhau,kaho,HI,https://www.nps.gov/kaho/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Historical Park,Kalaupapa National Historical Park,Kalaupapa,kala,HI,https://www.nps.gov/kala/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Park & Preserve,Katmai National Park & Preserve,Katmai,katm,AK,https://www.nps.gov/katm/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,,Kenilworth Park & Aquatic Gardens,Kenilworth Park & Aquatic Gardens,keaq,DC,https://www.nps.gov/keaq/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Park,Kenai Fjords National Park,Kenai Fjords,kefj,AK,https://www.nps.gov/kefj/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Battlefield Park,Kennesaw Mountain National Battlefield Park,Kennesaw Mountain,kemo,GA,https://www.nps.gov/kemo/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Historical Park,Keweenaw National Historical Park,Keweenaw,kewe,MI,https://www.nps.gov/kewe/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Military Park,Kings Mountain National Military Park,Kings Mountain,kimo,SC,https://www.nps.gov/kimo/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Historical Park,Klondike Gold Rush National Historical Park,Klondike Gold Rush,klgo,AK,https://www.nps.gov/klgo/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Historical Park,Klondike Gold Rush - Seattle Unit National Historical Park,Klondike Gold Rush - Seattle Unit,klse,WA,https://www.nps.gov/klse/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Historic Site,Knife River Indian Villages National Historic Site,Knife River Indian Villages,knri,ND,https://www.nps.gov/knri/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,,Korean War Veterans Memorial,Korean War Veterans Memorial,kowa,DC,https://www.nps.gov/kowa/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Monument,Lava Beds National Monument,Lava Beds,labe,CA,https://www.nps.gov/labe/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Park & Preserve,Lake Clark National Park & Preserve,Lake Clark,lacl,AK,https://www.nps.gov/lacl/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Recreation Area,Lake Mead National Recreation Area,Lake Mead,lake,"AZ,NV",https://www.nps.gov/lake/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Recreation Area,Lake Meredith National Recreation Area,Lake Meredith,lamr,TX,https://www.nps.gov/lamr/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Park,Lassen Volcanic National Park,Lassen Volcanic,lavo,CA,https://www.nps.gov/lavo/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Historic Trail,Lewis & Clark National Historic Trail,Lewis & Clark,lecl,"IA,ID,IL,IN,KS,KY,MO,MT,NE,ND,OH,OR,PA,SD,WA,WV",https://www.nps.gov/lecl/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Historical Park,Lewis and Clark National Historical Park,Lewis and Clark,lewi,"OR,WA",https://www.nps.gov/lewi/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Monument,Little Bighorn Battlefield National Monument,Little Bighorn Battlefield,libi,MT,https://www.nps.gov/libi/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Memorial,Lincoln Boyhood National Memorial,Lincoln Boyhood,libo,IN,https://www.nps.gov/libo/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Historic Site,Lincoln Home National Historic Site,Lincoln Home,liho,IL,https://www.nps.gov/liho/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,,Lincoln Memorial,Lincoln Memorial,linc,DC,https://www.nps.gov/linc/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Historic Site,Lower East Side Tenement Museum National Historic Site,Lower East Side Tenement Museum,loea,NY,https://www.nps.gov/loea/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Historic Site,Longfellow House Washington's Headquarters National Historic Site,Longfellow House Washington's Headquarters,long,MA,https://www.nps.gov/long/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Historical Park,Lowell National Historical Park,Lowell,lowe,MA,https://www.nps.gov/lowe/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Historical Park,Lyndon B Johnson National Historical Park,Lyndon B Johnson,lyjo,TX,https://www.nps.gov/lyjo/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Historical Park,Marsh - Billings - Rockefeller National Historical Park,Marsh - Billings - Rockefeller,mabi,VT,https://www.nps.gov/mabi/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Park,Mammoth Cave National Park,Mammoth Cave,maca,KY,https://www.nps.gov/maca/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,,**********National Mall**********,**********National Mall**********,mall,DC,https://www.nps.gov/mall/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Historical Park,"Martin Luther King, Jr. National Historical Park","Martin Luther King, Jr.",malu,GA,https://www.nps.gov/malu/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,"National Historic Site
",Mary McLeod Bethune Council House National Historic Site,Mary McLeod Bethune Council House,mamc,DC,https://www.nps.gov/mamc/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Battlefield Park,Manassas National Battlefield Park,Manassas,mana,VA,https://www.nps.gov/mana/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Historic Site,Manzanar National Historic Site,Manzanar,manz,CA,https://www.nps.gov/manz/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Historical Park,Manhattan Project National Historical Park,Manhattan Project,mapr,"NM,WA,TN",https://www.nps.gov/mapr/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Historic Site,Martin Van Buren National Historic Site,Martin Van Buren,mava,NY,https://www.nps.gov/mava/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Historic Site,Maggie L Walker National Historic Site,Maggie L Walker,mawa,VA,https://www.nps.gov/mawa/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Park,Mesa Verde National Park,Mesa Verde,meve,CO,https://www.nps.gov/meve/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Historic Site,Minidoka National Historic Site,Minidoka,miin,"ID,WA",https://www.nps.gov/miin/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Historical Park,Minute Man National Historical Park,Minute Man,mima,MA,https://www.nps.gov/mima/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Historic Site,Minuteman Missile National Historic Site,Minuteman Missile,mimi,SD,https://www.nps.gov/mimi/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Monument,Mill Springs Battlefield National Monument,Mill Springs Battlefield,misp,KY,https://www.nps.gov/misp/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,,"Martin Luther King, Jr. Memorial","Martin Luther King, Jr. Memorial",mlkm,DC,https://www.nps.gov/mlkm/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Recreational River,Missouri National Recreational River,Missouri,mnrr,"SD,NE",https://www.nps.gov/mnrr/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Monument,Montezuma Castle National Monument,Montezuma Castle,moca,AZ,https://www.nps.gov/moca/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Battlefield,Moores Creek National Battlefield,Moores Creek,mocr,NC,https://www.nps.gov/mocr/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Battlefield,Monocacy National Battlefield,Monocacy,mono,MD,https://www.nps.gov/mono/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Historic Trail,Mormon Pioneer National Historic Trail,Mormon Pioneer,mopi,"IL,IA,NE,UT,WY",https://www.nps.gov/mopi/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Park,Mount Rainier National Park,Mount Rainier,mora,WA,https://www.nps.gov/mora/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Historical Park,Morristown National Historical Park,Morristown,morr,NJ,https://www.nps.gov/morr/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Memorial,Mount Rushmore National Memorial,Mount Rushmore,moru,SD,https://www.nps.gov/moru/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Monument,Muir Woods National Monument,Muir Woods,muwo,CA,https://www.nps.gov/muwo/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,,National Mall and Memorial Parks,National Mall and Memorial Parks,nama,DC,https://www.nps.gov/nama/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Historical Park,Natchez National Historical Park,Natchez,natc,MS,https://www.nps.gov/natc/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,Parkway,Natchez Trace Parkway,Natchez Trace,natr,"AL,MS,TN",https://www.nps.gov/natr/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Monument,Navajo National Monument,Navajo,nava,AZ,https://www.nps.gov/nava/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Historical Park,Nez Perce National Historical Park,Nez Perce,nepe,"ID,MT,OR,WA",https://www.nps.gov/nepe/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Historic Site,New Philadelphia National Historic Site,New Philadelphia,neph,IL,https://www.nps.gov/neph/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Park & Preserve,New River Gorge National Park & Preserve,New River Gorge,neri,WV,https://www.nps.gov/neri/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Historic Site,Nicodemus National Historic Site,Nicodemus,nico,KS,https://www.nps.gov/nico/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Scenic River,Niobrara National Scenic River,Niobrara,niob,NE,https://www.nps.gov/niob/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Historic Site,Ninety Six National Historic Site,Ninety Six,nisi,SC,https://www.nps.gov/nisi/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Park,North Cascades National Park,North Cascades,noca,WA,https://www.nps.gov/noca/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Scenic Trail,North Country National Scenic Trail,North Country,noco,"MI,MN,ND,NY,OH,PA,VT,WI",https://www.nps.gov/noco/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,,National Parks of New York Harbor,National Parks of New York Harbor,npnh,NY,https://www.nps.gov/npnh/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Historical Park,Ocmulgee Mounds National Historical Park,Ocmulgee Mounds,ocmu,GA,https://www.nps.gov/ocmu/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Memorial,Oklahoma City National Memorial,Oklahoma City,okci,OK,https://www.nps.gov/okci/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Park,Olympic National Park,Olympic,olym,WA,https://www.nps.gov/olym/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Monument & Preserve,Oregon Caves National Monument & Preserve,Oregon Caves,orca,OR,https://www.nps.gov/orca/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Historic Trail,Oregon National Historic Trail,Oregon,oreg,"ID,KS,MO,NE,OR,WA,WY",https://www.nps.gov/oreg/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Monument,Organ Pipe Cactus National Monument,Organ Pipe Cactus,orpi,AZ,https://www.nps.gov/orpi/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Historic Trail,Overmountain Victory National Historic Trail,Overmountain Victory,ovvi,"NC,SC,TN,VA",https://www.nps.gov/ovvi/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,,Oxon Cove  Park & Oxon Hill Farm,Oxon Cove  Park & Oxon Hill Farm,oxhi,MD,https://www.nps.gov/oxhi/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Scenic Riverways,Ozark National Scenic Riverways,Ozark,ozar,MO,https://www.nps.gov/ozar/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Historical Park,Palo Alto Battlefield National Historical Park,Palo Alto Battlefield,paal,TX,https://www.nps.gov/paal/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,,Pennsylvania Avenue,Pennsylvania Avenue,paav,DC,https://www.nps.gov/paav/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Historical Park,Paterson Great Falls National Historical Park,Paterson Great Falls,pagr,NJ,https://www.nps.gov/pagr/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Historical Park,Pecos National Historical Park,Pecos,peco,NM,https://www.nps.gov/peco/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Park,Petrified Forest National Park,Petrified Forest,pefo,AZ,https://www.nps.gov/pefo/index.htm
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Military Park,Pea Ridge National Military Park,Pea Ridge,peri,AR,https://www.nps.gov/peri/index.htm
